Indāpur,Indapur,18.3,73.25,IN,26752,,13,Asia/Kolkata
Imphāl,Imphal,24.80805,93.9442,IN,223523,,784,Asia/Kolkata
Ilkal,Ilkal,15.96667,76.13333,IN,56937,,580,Asia/Kolkata
Igatpuri,Igatpuri,19.7,73.55,IN,35461,,581,Asia/Kolkata
Idappadi,Idappadi,11.58624,77.83891,IN,51642,,235,Asia/Kolkata
Ichchāpuram,Ichchapuram,19.11667,84.7,IN,33754,,4,Asia/Kolkata
Ichalkaranji,Ichalkaranji,16.7,74.46667,IN,274383,,554,Asia/Kolkata
Hyderābād,Hyderabad,17.37528,78.47444,IN,3597816,,502,Asia/Kolkata
Huvinabadgalli,Huvinabadgalli,15.01667,75.95,IN,25311,,534,Asia/Kolkata
Husainābād,Husainabad,24.5285,84,IN,26184,,127,Asia/Kolkata
Hunsūr,Hunsur,12.3075,76.28778,IN,47644,,788,Asia/Kolkata
Hungund,Hungund,16.06667,76.05,IN,19036,,542,Asia/Kolkata
Hukeri,Hukeri,16.23333,74.6,IN,20824,,648,Asia/Kolkata
Hugli,Hugli,22.90877,88.39674,IN,177005,,15,Asia/Kolkata
Hubli,Hubli,15.34776,75.13378,IN,840214,627,615,Asia/Kolkata
Howli,Howli,26.42237,90.98004,IN,17354,,44,Asia/Kolkata
Hosūr,Hosur,12.73647,77.83264,IN,103724,,830,Asia/Kolkata
Hospet,Hospet,15.26667,76.4,IN,197846,,483,Asia/Kolkata
Hoskote,Hoskote,13.06694,77.79833,IN,41236,,891,Asia/Kolkata
Hoshiārpur,Hoshiarpur,31.53238,75.90799,IN,158142,,291,Asia/Kolkata
Hoshangābād,Hoshangabad,22.75357,77.72249,IN,109358,,282,Asia/Kolkata
Hosdurga,Hosdurga,13.79806,76.28611,IN,24685,,723,Asia/Kolkata
Honnāli,Honnali,14.23976,75.64507,IN,16753,,546,Asia/Kolkata
Honāvar,Honavar,14.28333,74.45,IN,18392,,20,Asia/Kolkata
Homnābād,Homnabad,17.77074,77.12519,IN,41485,,635,Asia/Kolkata
Hole Narsipur,Hole Narsipur,12.78278,76.24306,IN,28285,,855,Asia/Kolkata
Holalkere,Holalkere,14.03333,76.18333,IN,15480,,696,Asia/Kolkata
Hojāi,Hojai,26.00282,92.85605,IN,36869,,60,Asia/Kolkata
Hodal,Hodal,27.89208,77.36686,IN,44300,,190,Asia/Kolkata
Hisua,Hisua,24.8351,85.41794,IN,27943,,91,Asia/Kolkata
Hisār,Hisar,29.14897,75.73676,IN,296436,,201,Asia/Kolkata
Hiriyūr,Hiriyur,13.94556,76.61917,IN,53519,,600,Asia/Kolkata
Hirekerūr,Hirekerur,14.46667,75.38333,IN,16688,,610,Asia/Kolkata
Hīrākūd,Hirakud,21.51667,83.86667,IN,27277,,155,Asia/Kolkata
Hinjilikatu,Hinjilikatu,19.48333,84.75,IN,22779,,34,Asia/Kolkata
Hingoli,Hingoli,19.71667,77.15,IN,75878,,467,Asia/Kolkata
Hinganghāt,Hinganghat,20.56667,78.83333,IN,97568,,206,Asia/Kolkata
Hindupur,Hindupur,13.82889,77.49333,IN,133298,,628,Asia/Kolkata
Hindoriā,Hindoria,23.90264,79.56904,IN,15142,,366,Asia/Kolkata
Hindaun,Hindaun,26.73411,77.03519,IN,95593,,234,Asia/Kolkata
Himatnagar,Himatnagar,23.59893,72.96602,IN,60634,,139,Asia/Kolkata
Hilsa,Hilsa,25.31586,85.28153,IN,41110,,47,Asia/Kolkata
Hazārībāg,Hazaribag,23.99507,85.36109,IN,140063,,601,Asia/Kolkata
Hāveri,Haveri,14.8,75.4,IN,60155,,573,Asia/Kolkata
Hatta,Hatta,24.13388,79.60076,IN,30854,,323,Asia/Kolkata
Hāthras,Hathras,27.59621,78.05237,IN,126882,,185,Asia/Kolkata
Hastināpur,Hastinapur,29.15602,77.99659,IN,24093,,214,Asia/Kolkata
Hassan,Hassan,13.00056,76.09944,IN,128531,,944,Asia/Kolkata
Hāsimāra,Hasimara,26.7469,89.35385,IN,40000,,246,Asia/Kolkata
Hasanpur,Hasanpur,28.72268,78.28325,IN,57481,,200,Asia/Kolkata
Harūr,Harur,12.05267,78.48023,IN,20405,,358,Asia/Kolkata
Harsūd,Harsud,22.10002,76.73466,IN,16736,,241,Asia/Kolkata
Harpanahalli,Harpanahalli,14.8,75.98333,IN,44977,,618,Asia/Kolkata
Harpālpur,Harpalpur,25.28773,79.33279,IN,17731,,203,Asia/Kolkata
Hārij,Harij,23.69356,71.907,IN,18964,,33,Asia/Kolkata
Harihar,Harihar,14.51667,75.8,IN,78034,,531,Asia/Kolkata
Haridwār,Haridwar,29.94791,78.16025,IN,186079,,270,Asia/Kolkata
Hardoī,Hardoi,27.39433,80.1311,IN,122635,,133,Asia/Kolkata
Harda,Harda,22.33893,77.09356,IN,67387,,302,Asia/Kolkata
Hāpur,Hapur,28.73041,77.78141,IN,242920,,207,Asia/Kolkata
Hāora,Haora,22.57688,88.31857,IN,1027672,,12,Asia/Kolkata
Hanumāngarh,Hanumangarh,29.58182,74.32938,IN,155687,,181,Asia/Kolkata
Hānsi,Hansi,29.10005,75.9645,IN,82407,,222,Asia/Kolkata
Hāngal,Hangal,14.76667,75.13333,IN,26604,,564,Asia/Kolkata
Handiā,Handia,25.36344,82.18772,IN,17861,,92,Asia/Kolkata
Hamīrpur,Hamirpur,31.68411,76.52506,IN,19280,,756,Asia/Kolkata
Hamīrpur,Hamirpur,25.95582,80.14882,IN,34144,,80,Asia/Kolkata
Halvad,Halvad,23.01667,71.18333,IN,26205,,47,Asia/Kolkata
Hālol,Halol,22.50321,73.47242,IN,45741,,481,Asia/Kolkata
Haliyal,Haliyal,15.32864,74.75638,IN,21625,,534,Asia/Kolkata
Hālīsahar,Halisahar,22.93218,88.41859,IN,128172,,13,Asia/Kolkata
Haldwāni,Haldwani,29.22254,79.5286,IN,139497,,439,Asia/Kolkata
Haldaur,Haldaur,29.28979,78.28368,IN,18686,,221,Asia/Kolkata
Hājo,Hajo,26.2452,91.52525,IN,15977,,35,Asia/Kolkata
Hājīpur,Hajipur,25.69003,85.20954,IN,133606,,46,Asia/Kolkata
Hailākāndi,Hailakandi,24.68394,92.56097,IN,31031,,22,Asia/Kolkata
Hāflong,Haflong,25.16478,93.01744,IN,39982,,643,Asia/Kolkata
Hadgaon,Hadgaon,19.5,77.66667,IN,26451,,413,Asia/Kolkata
Hābra,Habra,22.84202,88.65606,IN,139297,,12,Asia/Kolkata
Gwalior,Gwalior,26.22982,78.17337,IN,882458,,199,Asia/Kolkata
Guskhara,Guskhara,23.49276,87.73484,IN,33780,,48,Asia/Kolkata
Guruvāyūr,Guruvayur,10.5943,76.0411,IN,21416,,8,Asia/Kolkata
Guru Har Sahāi,Guru Har Sahai,30.70862,74.40407,IN,16027,,184,Asia/Kolkata
Gursarāi,Gursarai,25.61676,79.18053,IN,25191,,182,Asia/Kolkata
Gursahāiganj,Gursahaiganj,27.11667,79.71667,IN,40214,,145,Asia/Kolkata
Gurmatkal,Gurmatkal,16.86667,77.4,IN,18236,,600,Asia/Kolkata
Gurgaon,Gurgaon,28.4601,77.02635,IN,197340,,219,Asia/Kolkata
Gunupur,Gunupur,19.08333,83.81667,IN,22264,,95,Asia/Kolkata
Guntūr,Guntur,16.3,80.45,IN,530577,,34,Asia/Kolkata
Guntakal,Guntakal,15.16667,77.38333,IN,120964,,439,Asia/Kolkata
Gunnaur,Gunnaur,28.23902,78.43797,IN,20980,,169,Asia/Kolkata
Gundlupet,Gundlupet,11.8,76.68333,IN,27197,,811,Asia/Kolkata
Guna,Guna,24.64761,77.31191,IN,153689,,471,Asia/Kolkata
Gummidipundi,Gummidipundi,13.40765,80.10879,IN,16605,,22,Asia/Kolkata
Gumla,Gumla,23.04156,84.54396,IN,44951,,638,Asia/Kolkata
Gumia,Gumia,23.79896,85.82383,IN,47121,,255,Asia/Kolkata
Guledagudda,Guledagudda,16.05,75.8,IN,33851,,528,Asia/Kolkata
Gulbarga,Gulbarga,17.33764,76.83787,IN,483615,,470,Asia/Kolkata
Gulaothi,Gulaothi,28.58889,77.79185,IN,46647,,199,Asia/Kolkata
Gulābpura,Gulabpura,25.90448,74.66025,IN,26467,,401,Asia/Kolkata
Gūduvāncheri,Guduvancheri,12.8425,80.06389,IN,30972,,37,Asia/Kolkata
Gūdūr,Gudur,14.13333,79.85,IN,74851,,8,Asia/Kolkata
Gudiyatham,Gudiyatham,12.94601,78.87377,IN,93973,,278,Asia/Kolkata
Gudivāda,Gudivada,16.45,80.98333,IN,116161,,8,Asia/Kolkata
Gudalur,Gudalur,9.67826,77.24951,IN,47419,,459,Asia/Kolkata
Gubbi,Gubbi,13.31056,76.94444,IN,17983,,778,Asia/Kolkata
Goyerkāta,Goyerkata,26.69984,89.02565,IN,66358,,104,Asia/Kolkata
Govardhan,Govardhan,27.49658,77.46263,IN,20044,,184,Asia/Kolkata
Gosāba,Gosaba,22.16547,88.8007,IN,222764,,4,Asia/Kolkata
Gorakhpur,Gorakhpur,29.44702,75.67181,IN,1324570,,213,Asia/Kolkata
Gorakhpur,Gorakhpur,26.75479,83.37235,IN,674246,,70,Asia/Kolkata
Gobichettipalayam,Gobichettipalayam,11.45496,77.4422,IN,57527,,247,Asia/Kolkata
Gopālganj,Gopalganj,26.46734,84.44041,IN,63725,,63,Asia/Kolkata
Gondia,Gondia,21.46015,80.19203,IN,124897,,310,Asia/Kolkata
Gondal,Gondal,21.96667,70.8,IN,101801,,139,Asia/Kolkata
Gonda,Gonda,27.13253,81.96897,IN,133583,,121,Asia/Kolkata
Gomoh,Gomoh,23.87355,86.1516,IN,31395,,233,Asia/Kolkata
Gola Gokarannāth,Gola Gokarannath,28.07837,80.47054,IN,58986,,162,Asia/Kolkata
Golāghāt,Golaghat,26.51166,93.95951,IN,34372,,93,Asia/Kolkata
Gokarna,Gokarna,14.55,74.31667,IN,25851,,3,Asia/Kolkata
Gokak,Gokak,16.16901,74.82393,IN,73478,,559,Asia/Kolkata
Gohāna,Gohana,29.13648,76.69534,IN,56093,,224,Asia/Kolkata
Gohad,Gohad,26.42416,78.44094,IN,51635,,158,Asia/Kolkata
Godhra,Godhra,22.77547,73.61488,IN,131913,,130,Asia/Kolkata
Goddā,Godda,24.82379,87.21285,IN,43658,,90,Asia/Kolkata
Gobindpur,Gobindpur,22.63393,86.07162,IN,27066,,182,Asia/Kolkata
Gobārdānga,Gobardanga,22.8774,88.75479,IN,43808,,7,Asia/Kolkata
Goālpāra,Goalpara,26.17668,90.62634,IN,50759,,33,Asia/Kolkata
Girīdīh,Giridih,24.18561,86.30772,IN,60000,,297,Asia/Kolkata
Gingee,Gingee,12.25,79.41667,IN,21530,,91,Asia/Kolkata
Giddarbāha,Giddarbaha,30.2023,74.66318,IN,39243,,193,Asia/Kolkata
Giddalūr,Giddalur,15.35,78.91667,IN,28142,,257,Asia/Kolkata
Ghūgus,Ghugus,19.93333,79.13333,IN,31859,,190,Asia/Kolkata
Ghoti Budrukh,Ghoti Budrukh,19.71667,73.63333,IN,22095,,582,Asia/Kolkata
Ghosi,Ghosi,26.10318,83.54379,IN,39138,,68,Asia/Kolkata
Ghāzīpur,Ghazipur,25.58052,83.58058,IN,103095,,62,Asia/Kolkata
Ghāziābād,Ghaziabad,28.66249,77.43777,IN,1199191,,210,Asia/Kolkata
Ghātsīla,Ghatsila,22.58531,86.47682,IN,40018,,95,Asia/Kolkata
Ghātanji,Ghatanji,20.13333,78.31667,IN,20785,,278,Asia/Kolkata
Ghātampur,Ghatampur,26.15272,80.16803,IN,40435,,121,Asia/Kolkata
Ghātāl,Ghatal,22.66244,87.73399,IN,54658,,7,Asia/Kolkata
Gharaunda,Gharaunda,29.53851,76.97116,IN,34307,,222,Asia/Kolkata
Gevrai,Gevrai,19.26667,75.75,IN,30406,,459,Asia/Kolkata
Gaya,Gaya,24.79686,85.00385,IN,423692,,107,Asia/Kolkata
Gauripur,Gauripur,26.08334,89.96118,IN,24694,,34,Asia/Kolkata
Gauribidanūr,Gauribidanur,13.61111,77.51667,IN,32447,,691,Asia/Kolkata
Guwāhāti,Guwahati,26.18617,91.75095,IN,899094,,54,Asia/Kolkata
Garwa,Garwa,24.16291,83.81037,IN,40662,,165,Asia/Kolkata
Garui,Garui,22.63333,88.4,IN,16499,,4,Asia/Kolkata
Gariadhar,Gariadhar,21.53333,71.58333,IN,35692,,93,Asia/Kolkata
Garhshankar,Garhshankar,31.21537,76.14149,IN,16470,,269,Asia/Kolkata
Garhmuktesar,Garhmuktesar,28.78659,78.09884,IN,37043,,206,Asia/Kolkata
Garhākotā,Garhakota,23.78015,79.1428,IN,28114,,371,Asia/Kolkata
Gannavaram,Gannavaram,16.53333,80.8,IN,19410,,23,Asia/Kolkata
Gangtok,Gangtok,27.32574,88.61216,IN,30700,,1428,Asia/Kolkata
Gangolli,Gangolli,13.65024,74.67072,IN,15200,,1,Asia/Kolkata
Gangoh,Gangoh,29.78027,77.26425,IN,59519,,253,Asia/Kolkata
Gangāwati,Gangawati,15.43333,76.53333,IN,106250,,410,Asia/Kolkata
Gangārāmpur,Gangarampur,25.40138,88.52978,IN,65316,,27,Asia/Kolkata
Gangāpur,Gangapur,26.47249,76.71744,IN,120115,,275,Asia/Kolkata
Gangāpur,Gangapur,25.21954,74.26028,IN,17661,,502,Asia/Kolkata
Gangāpur,Gangapur,19.68333,75.01667,IN,24118,,479,Asia/Kolkata
Gangānagar,Ganganagar,29.92008,73.87496,IN,231838,,166,Asia/Kolkata
Gangākher,Gangakher,18.95,76.75,IN,46366,,396,Asia/Kolkata
Gāndhīnagar,Gandhinagar,23.21667,72.68333,IN,195985,,54,Asia/Kolkata
Gandevi,Gandevi,20.81214,72.99811,IN,16240,,14,Asia/Kolkata
Gāndarbal,Gandarbal,34.22992,74.7783,IN,16271,,1572,Asia/Kolkata
Gajraula,Gajraula,28.84463,78.23874,IN,50380,,207,Asia/Kolkata
Gajendragarh,Gajendragarh,15.73333,75.98333,IN,29749,,643,Asia/Kolkata
Gadwāl,Gadwal,16.23333,77.8,IN,55952,,323,Asia/Kolkata
Gadhinglaj,Gadhinglaj,16.23333,74.35,IN,26449,,643,Asia/Kolkata
Gadhada,Gadhada,21.96667,71.56667,IN,28611,,87,Asia/Kolkata
Gādarwāra,Gadarwara,22.92258,78.78466,IN,41420,,339,Asia/Kolkata
Gadag,Gadag,15.42977,75.62971,IN,162569,,646,Asia/Kolkata
Fort Gloster,Fort Gloster,22.50444,88.18333,IN,18350,,12,Asia/Kolkata
Forbesganj,Forbesganj,26.29857,87.2671,IN,45098,,47,Asia/Kolkata
Fīrozpur Jhirka,Firozpur Jhirka,27.78913,76.94297,IN,20195,,209,Asia/Kolkata
Fīrozpur,Firozpur,30.92574,74.61311,IN,102130,,185,Asia/Kolkata
Fīrozābād,Firozabad,27.14941,78.4018,IN,306409,,166,Asia/Kolkata
Ferokh,Ferokh,11.18333,75.85,IN,30229,,12,Asia/Kolkata
Fāzilka,Fazilka,30.40207,74.02836,IN,70887,,168,Asia/Kolkata
Fatwa,Fatwa,25.50974,85.30273,IN,41647,,45,Asia/Kolkata
Fatehpur Sīkri,Fatehpur Sikri,27.0937,77.66003,IN,30026,,213,Asia/Kolkata
Fatehpur,Fatehpur,27.99486,74.95628,IN,83170,,328,Asia/Kolkata
Fatehpur,Fatehpur,27.17253,81.21077,IN,34010,,134,Asia/Kolkata
Fatehpur,Fatehpur,25.93036,80.8139,IN,166480,,112,Asia/Kolkata
Fatehgarh Chūriān,Fatehgarh Churian,31.8643,74.95665,IN,18051,,229,Asia/Kolkata
Fatehganj West,Fatehganj West,28.46125,79.30418,IN,23810,,172,Asia/Kolkata
Fatehābād,Fatehabad,29.51171,75.45515,IN,66013,,208,Asia/Kolkata
Fatehābād,Fatehabad,27.02637,78.30297,IN,21957,,164,Asia/Kolkata
Farrukhnagar,Farrukhnagar,17.07778,78.20111,IN,39766,,641,Asia/Kolkata
Farrukhābād,Farrukhabad,27.39048,79.58006,IN,241152,,155,Asia/Kolkata
Farīdpur,Faridpur,28.2091,79.5393,IN,71783,,161,Asia/Kolkata
Farīdkot,Faridkot,30.67238,74.75835,IN,77450,,198,Asia/Kolkata
Farīdābād,Faridabad,28.41252,77.31977,IN,1220229,,196,Asia/Kolkata
Farakka,Farakka,24.81667,87.9,IN,21834,,25,Asia/Kolkata
Fālākāta,Falakata,26.51963,89.20423,IN,20119,,83,Asia/Kolkata
Faizpur,Faizpur,21.16613,75.85862,IN,24534,,229,Asia/Kolkata
Faizābād,Faizabad,26.77691,82.13292,IN,153047,,97,Asia/Kolkata
Etāwah,Etawah,26.7778,79.02159,IN,257448,,125,Asia/Kolkata
Erraguntla,Erraguntla,14.63333,78.53333,IN,27874,,162,Asia/Kolkata
Erode,Erode,11.3428,77.72741,IN,147270,,186,Asia/Kolkata
Erāttupetta,Erattupetta,9.7,76.78333,IN,33408,,81,Asia/Kolkata
Erandol,Erandol,20.92461,75.32862,IN,30931,,225,Asia/Kolkata
Emmiganūru,Emmiganuru,15.76986,77.48442,IN,80933,,362,Asia/Kolkata
Elūru,Eluru,16.7,81.1,IN,183387,,16,Asia/Kolkata
Elūr,Elur,10.06667,76.28333,IN,30832,,12,Asia/Kolkata
Ellenābād,Ellenabad,29.45212,74.6624,IN,37680,,190,Asia/Kolkata
Elamanchili,Elamanchili,17.55,82.86667,IN,26176,,8,Asia/Kolkata
Egra,Egra,21.89947,87.53794,IN,32832,,11,Asia/Kolkata
Dwārka,Dwarka,22.23944,68.96778,IN,35837,,15,Asia/Kolkata
Durgāpur,Durgapur,23.49956,87.32155,IN,518872,,77,Asia/Kolkata
Durgāpur,Durgapur,20,79.3,IN,18561,,197,Asia/Kolkata
Durg,Durg,21.18333,81.28333,IN,255283,,294,Asia/Kolkata
Dūngarpur,Dungarpur,23.84306,73.71466,IN,45195,,234,Asia/Kolkata
Ganj Dundwāra,Ganj Dundwara,27.73356,78.94177,IN,46314,,168,Asia/Kolkata
Dumraon,Dumraon,25.55214,84.15062,IN,50524,,61,Asia/Kolkata
Dumra,Dumra,26.56708,85.5204,IN,15778,,57,Asia/Kolkata
Dumka,Dumka,24.26778,87.24855,IN,47663,,133,Asia/Kolkata
Dum Duma,Dum Duma,27.56884,95.55664,IN,21706,,113,Asia/Kolkata
Dam Dam,Dam Dam,22.63341,88.42286,IN,122719,,11,Asia/Kolkata
Duliāgaon,Duliagaon,27.37227,95.30754,IN,23528,,109,Asia/Kolkata
Dugda,Dugda,23.74516,86.17175,IN,20400,,218,Asia/Kolkata
Dubrājpur,Dubrajpur,23.7902,87.37648,IN,35087,,80,Asia/Kolkata
Dornakal,Dornakal,17.45,80.16667,IN,15350,,163,Asia/Kolkata
Dorāha,Doraha,30.80026,76.02276,IN,23545,,250,Asia/Kolkata
Dongargarh,Dongargarh,21.18852,80.756,IN,35508,,344,Asia/Kolkata
Dondaicha,Dondaicha,21.32585,74.56526,IN,46018,,156,Asia/Kolkata
Dombivli,Dombivli,19.21667,73.08333,IN,1193000,,11,Asia/Kolkata
Dod Ballāpur,Dod Ballapur,13.29194,77.54306,IN,78676,,902,Asia/Kolkata
Doda,Doda,33.14875,75.54611,IN,17748,,1114,Asia/Kolkata
Diu,Diu,20.71405,70.98224,IN,23779,,17,Asia/Kolkata
Dīsa,Disa,24.25612,72.17928,IN,92224,,123,Asia/Kolkata
Diphu,Diphu,25.84341,93.43116,IN,57097,,183,Asia/Kolkata
Dīnhāta,Dinhata,26.13526,89.46129,IN,42381,,36,Asia/Kolkata
Dindori,Dindori,22.94321,81.07781,IN,19263,,639,Asia/Kolkata
Dindigul,Dindigul,10.36896,77.98036,IN,200797,,273,Asia/Kolkata
Dinanagar,Dinanagar,32.13619,75.47141,IN,23339,,265,Asia/Kolkata
Dimāpur,Dimapur,25.91174,93.7217,IN,135860,,140,Asia/Kolkata
Digras,Digras,20.11667,77.71667,IN,41554,,342,Asia/Kolkata
Dīglūr,Diglur,18.55,77.6,IN,52596,,370,Asia/Kolkata
Dighwāra,Dighwara,25.74359,84.99865,IN,29270,,53,Asia/Kolkata
Digboi,Digboi,27.39321,95.61839,IN,20685,,138,Asia/Kolkata
Dīg,Dig,27.47188,77.32564,IN,43486,,177,Asia/Kolkata
Dīdwāna,Didwana,27.40096,74.57537,IN,49852,,338,Asia/Kolkata
Dicholi,Dicholi,15.6,73.95,IN,15315,,13,Asia/Kolkata
Dibrugarh,Dibrugarh,27.47989,94.90837,IN,122155,,93,Asia/Kolkata
Dibai,Dibai,28.20772,78.26008,IN,37873,,184,Asia/Kolkata
Diamond Harbour,Diamond Harbour,22.19303,88.18466,IN,40095,,5,Asia/Kolkata
Dhūri,Dhuri,30.37246,75.86185,IN,54302,,237,Asia/Kolkata
Dhupgāri,Dhupgari,26.58904,89.00732,IN,41168,,80,Asia/Kolkata
Dhuliān,Dhulian,24.68333,87.96667,IN,77070,,18,Asia/Kolkata
Dhule,Dhule,20.90251,74.77735,IN,366980,,242,Asia/Kolkata
Dhuburi,Dhuburi,26.01856,89.98564,IN,62525,,19,Asia/Kolkata
Dhrol,Dhrol,22.56667,70.41667,IN,26496,,32,Asia/Kolkata
Dhrāngadhra,Dhrangadhra,22.98333,71.46667,IN,75578,,53,Asia/Kolkata
Dhorāji,Dhoraji,21.73333,70.45,IN,81445,,63,Asia/Kolkata
Dhone,Dhone,15.41667,77.88333,IN,39689,,399,Asia/Kolkata
Dholka,Dholka,22.71667,72.46667,IN,54977,,24,Asia/Kolkata
Dhing,Dhing,26.46793,92.47336,IN,20826,,56,Asia/Kolkata
Dhenkānāl,Dhenkanal,20.65744,85.59693,IN,62230,,86,Asia/Kolkata
Dhekiajuli,Dhekiajuli,26.70367,92.47808,IN,21271,,102,Asia/Kolkata
Dhaurahra,Dhaurahra,27.99903,81.08909,IN,20098,,126,Asia/Kolkata
Dhaulpur,Dhaulpur,26.69286,77.87968,IN,102462,,181,Asia/Kolkata
Dhārūr,Dharur,18.81667,76.11667,IN,19060,,733,Asia/Kolkata
Dhāruhera,Dharuhera,28.20665,76.79498,IN,23132,,248,Asia/Kolkata
Dharmsāla,Dharmsala,32.24194,76.32133,IN,19540,,1698,Asia/Kolkata
Dharmavaram,Dharmavaram,14.43333,77.71667,IN,114050,,369,Asia/Kolkata
Dharmapuri,Dharmapuri,12.1277,78.15794,IN,66017,,457,Asia/Kolkata
Dharmanagar,Dharmanagar,24.36667,92.16667,IN,32912,,32,Asia/Kolkata
Dharmadam,Dharmadam,11.78333,75.43333,IN,29943,,-9999,Asia/Kolkata
Dharmābād,Dharmabad,18.9,77.85,IN,32351,,375,Asia/Kolkata
Dhāriwāl,Dhariwal,31.95504,75.32172,IN,20604,,253,Asia/Kolkata
Dhāri,Dhari,21.33333,71.01667,IN,29346,,210,Asia/Kolkata
Dharapuram,Dharapuram,10.73828,77.53223,IN,72291,,240,Asia/Kolkata
Dharangaon,Dharangaon,21.01283,75.27239,IN,33718,,213,Asia/Kolkata
Dharampur,Dharampur,20.53333,73.18333,IN,21207,,80,Asia/Kolkata
Dhār,Dhar,22.59373,75.29774,IN,82438,,555,Asia/Kolkata
Dhanera,Dhanera,24.50967,72.02343,IN,23656,,128,Asia/Kolkata
Dhandhuka,Dhandhuka,22.36667,71.98333,IN,30049,,20,Asia/Kolkata
Dhanbād,Dhanbad,23.80199,86.44324,IN,219636,,229,Asia/Kolkata
Dhanaura,Dhanaura,28.95912,78.25629,IN,28285,,212,Asia/Kolkata
Dhanaula,Dhanaula,30.28288,75.57454,IN,19281,,227,Asia/Kolkata
Dhamtari,Dhamtari,20.70722,81.54972,IN,87151,,327,Asia/Kolkata
Dhāmpur,Dhampur,29.30604,78.50802,IN,49973,,217,Asia/Kolkata
Dhāmnod,Dhamnod,22.20928,75.47057,IN,29681,,163,Asia/Kolkata
Dhāka,Dhaka,26.67479,85.16698,IN,36111,,54,Asia/Kolkata
Dewās,Dewas,22.96585,76.05526,IN,261218,,606,Asia/Kolkata
Devli,Devli,25.76042,75.38093,IN,21298,,332,Asia/Kolkata
Devgarh,Devgarh,25.52533,73.90812,IN,17500,,638,Asia/Kolkata
Devgadh Bāriya,Devgadh Bariya,22.70517,73.90882,IN,19703,,176,Asia/Kolkata
Devarkonda,Devarkonda,16.7,78.93333,IN,29726,,308,Asia/Kolkata
Devanhalli,Devanhalli,13.2325,77.69917,IN,25228,,887,Asia/Kolkata
Devakottai,Devakottai,9.94704,78.8233,IN,41568,,52,Asia/Kolkata
Deūlgaon Rāja,Deulgaon Raja,20.01667,76.03333,IN,26688,,567,Asia/Kolkata
Deshnoke,Deshnoke,27.79836,73.34297,IN,16720,,270,Asia/Kolkata
Depālpur,Depalpur,22.85176,75.54237,IN,16936,,535,Asia/Kolkata
Deorī Khās,Deori Khas,23.39087,79.01655,IN,24934,,427,Asia/Kolkata
Deoria,Deoria,26.50167,83.77936,IN,113627,,66,Asia/Kolkata
Deoraniān,Deoranian,28.62988,79.47648,IN,19788,,177,Asia/Kolkata
Deoli,Deoli,20.65013,78.48662,IN,16685,,260,Asia/Kolkata
Deolāli,Deolali,19.95,73.83333,IN,52958,,565,Asia/Kolkata
Deogarh,Deogarh,21.53768,84.73372,IN,21134,,204,Asia/Kolkata
Deoband,Deoband,29.69291,77.67778,IN,88171,,251,Asia/Kolkata
Denkanikota,Denkanikota,12.5301,77.78887,IN,19358,,892,Asia/Kolkata
Delhi,Delhi,28.65381,77.22897,IN,10927986,,220,Asia/Kolkata
Dehri,Dehri,24.90504,84.18289,IN,129938,,106,Asia/Kolkata
Dehra Dūn,Dehra Dun,30.31667,78.03333,IN,522081,,655,Asia/Kolkata
Dausa,Dausa,26.89,76.33584,IN,73034,,344,Asia/Kolkata
Daund,Daund,18.46515,74.58375,IN,45440,,519,Asia/Kolkata
Daudnagar,Daudnagar,25.03475,84.40017,IN,41236,,86,Asia/Kolkata
Dattāpur,Dattapur,20.78174,78.13979,IN,21763,,293,Asia/Kolkata
Datia,Datia,25.67249,78.45815,IN,90628,,306,Asia/Kolkata
Dātāganj,Dataganj,28.0252,79.40528,IN,24562,,158,Asia/Kolkata
Dasūa,Dasua,31.81565,75.65315,IN,20697,,240,Asia/Kolkata
Dāsna,Dasna,28.67786,77.52071,IN,27926,,208,Asia/Kolkata
Daryāpur,Daryapur,20.9249,77.32622,IN,35782,,288,Asia/Kolkata
Dārwhā,Darwha,20.31667,77.76667,IN,23062,,341,Asia/Kolkata
Dārjiling,Darjiling,27.03333,88.26667,IN,123797,,2127,Asia/Kolkata
Darbhanga,Darbhanga,26.15216,85.89707,IN,287150,,39,Asia/Kolkata
Dandeli,Dandeli,15.26667,74.61667,IN,52295,,474,Asia/Kolkata
Dānāpur,Danapur,25.6368,85.04586,IN,152940,,51,Asia/Kolkata
Damoh,Damoh,23.83653,79.44134,IN,118776,,359,Asia/Kolkata
Dāmnagar,Damnagar,21.7,71.51667,IN,17766,,92,Asia/Kolkata
Damān,Daman,20.41667,72.85,IN,39737,,3,Asia/Kolkata
Dāltenganj,Daltenganj,24.04306,84.06866,IN,77704,,235,Asia/Kolkata
Dalsingh Sarai,Dalsingh Sarai,25.66795,85.83636,IN,21611,,45,Asia/Kolkata
Dālkola,Dalkola,25.87576,87.84009,IN,15285,,23,Asia/Kolkata
Dākor,Dakor,22.75268,73.14967,IN,25019,,50,Asia/Kolkata
Dāhod,Dahod,22.83188,74.2595,IN,83966,,280,Asia/Kolkata
Dahegām,Dahegam,23.16903,72.82161,IN,40671,,77,Asia/Kolkata
Dāhānu,Dahanu,19.96667,72.73333,IN,49048,,0,Asia/Kolkata
Dādri,Dadri,28.55315,77.55343,IN,70609,,202,Asia/Kolkata
Dabwāli,Dabwali,29.94878,74.73707,IN,62113,,191,Asia/Kolkata
